id	rate
9009	1145
25009	1145
8041	1147
8001	1158
42017	1158
39061	1165
34003	1169
53053	1177
6111	1192
36029	1201
6087	1214
37183	1246
13121	1251
55079	1314
42091	1317
26163	1317
26161	1330
41067	1348
12099	1349
12103	1362
27123	1393
9001	1399
6071	1404
25021	1420
41039	1420
29189	1435
6041	1452
12057	1494
36119	1501
36055	1530
36059	1543
47037	1562
53061	1569
48439	1581
35001	1598
6097	1627
39035	1672
48085	1678
17043	1678
24005	1709
36103	1737
12095	1791
13089	1810
8031	1815
12011	1849
8005	1854
55025	1893
4019	1915
25025	1917
48029	1945
26125	1985
39049	2034
6081	2067
11001	2100
8013	2149
6065	2173
6013	2205
6067	2302
32003	2308
12086	2345
41005	2359
49035	2382
24031	2405
36081	2525
42101	2527
51059	2561
48113	2619
42003	2705
27053	3756
48201	3853
41051	3911
6059	4268
6085	4797
48453	4802
25017	4989
4013	5313
36047	5413
6001	5627
6073	5935
6075	5960
36061	6718
53033	9023
17031	10027
6037	19196
